,ano,estado,classe,valor,quant
1729,2008,ESPÍRITO SANTO,Cédulas - 1a. família,10.00,661
1730,2008,ESPÍRITO SANTO,Cédulas - 1a. família,20.00,950
1731,2008,ESPÍRITO SANTO,Cédulas - 1a. família,50.00,2.761
1732,2008,ESPÍRITO SANTO,Cédulas - 1a. família,100.00,228
1733,2008,GOIÁS,Cédulas - 1a. família,1.00,4
1734,2008,GOIÁS,Cédulas - 1a. família,2.00,63
1735,2008,GOIÁS,Cédulas - 1a. família,5.00,1.537
1736,2008,GOIÁS,Cédulas - em polímero,10.00,131
1737,2008,GOIÁS,Cédulas - 1a. família,10.00,2.056
1738,2008,GOIÁS,Cédulas - 1a. família,20.00,436
1739,2008,GOIÁS,Cédulas - 1a. família,50.00,9.020
1740,2008,GOIÁS,Cédulas - 1a. família,100.00,467
1741,2008,MARANHÃO,Cédulas - 1a. família,2.00,24
1742,2008,MARANHÃO,Cédulas - 1a. família,5.00,362
1743,2008,MARANHÃO,Cédulas - em polímero,10.00,25
1744,2008,MARANHÃO,Cédulas - 1a. família,10.00,434
1745,2008,MARANHÃO,Cédulas - 1a. família,20.00,541
1746,2008,MARANHÃO,Cédulas - 1a. família,50.00,4.536
1747,2008,MARANHÃO,Cédulas - 1a. família,100.00,211
1748,2008,MATO GROSSO,Cédulas - 1a. família,1.00,1
1749,2008,MATO GROSSO,Cédulas - 1a. família,2.00,25
1750,2008,MATO GROSSO,Cédulas - 1a. família,5.00,130
1751,2008,MATO GROSSO,Cédulas - em polímero,10.00,25
1752,2008,MATO GROSSO,Cédulas - 1a. família,10.00,364
1753,2008,MATO GROSSO,Cédulas - 1a. família,20.00,277
1754,2008,MATO GROSSO,Cédulas - 1a. família,50.00,1.654
1755,2008,MATO GROSSO,Cédulas - 1a. família,100.00,70
1756,2008,MATO GROSSO DO SUL,Cédulas - 1a. família,1.00,3
1757,2008,MATO GROSSO DO SUL,Cédulas - 1a. família,2.00,7
1758,2008,MATO GROSSO DO SUL,Cédulas - 1a. família,5.00,74
1759,2008,MATO GROSSO DO SUL,Cédulas - em polímero,10.00,38
1760,2008,MATO GROSSO DO SUL,Cédulas - 1a. família,10.00,218
1761,2008,MATO GROSSO DO SUL,Cédulas - 1a. família,20.00,1.564
1762,2008,MATO GROSSO DO SUL,Cédulas - 1a. família,50.00,11.327
1763,2008,MATO GROSSO DO SUL,Cédulas - 1a. família,100.00,186
1764,2008,MINAS GERAIS,Cédulas - 1a. família,1.00,7
1765,2008,MINAS GERAIS,Cédulas - 1a. família,2.00,272
1766,2008,MINAS GERAIS,Cédulas - 1a. família,5.00,2.735
1767,2008,MINAS GERAIS,Cédulas - em polímero,10.00,2.971
1768,2008,MINAS GERAIS,Cédulas - 1a. família,10.00,5.093
1769,2008,MINAS GERAIS,Cédulas - 1a. família,20.00,4.801
1770,2008,MINAS GERAIS,Cédulas - 1a. família,50.00,22.078
1771,2008,MINAS GERAIS,Cédulas - 1a. família,100.00,1.008
1772,2008,NAO INFORMADO,Cédulas - 1a. família,2.00,1
1773,2008,NAO INFORMADO,Cédulas - 1a. família,5.00,2
1774,2008,NAO INFORMADO,Cédulas - em polímero,10.00,1
1775,2008,NAO INFORMADO,Cédulas - 1a. família,10.00,22
1776,2008,NAO INFORMADO,Cédulas - 1a. família,20.00,13
1777,2008,NAO INFORMADO,Cédulas - 1a. família,50.00,41
1778,2008,NAO INFORMADO,Cédulas - 1a. família,100.00,1
1779,2008,PARÁ,Cédulas - 1a. família,1.00,1
1780,2008,PARÁ,Cédulas - 1a. família,2.00,6
1781,2008,PARÁ,Cédulas - 1a. família,5.00,370
1782,2008,PARÁ,Cédulas - em polímero,10.00,33
1783,2008,PARÁ,Cédulas - 1a. família,10.00,1.718
1784,2008,PARÁ,Cédulas - 1a. família,20.00,431
1785,2008,PARÁ,Cédulas - 1a. família,50.00,1.923
1786,2008,PARÁ,Cédulas - 1a. família,100.00,113
1787,2008,PARAÍBA,Cédulas - 1a. família,2.00,14
1788,2008,PARAÍBA,Cédulas - 1a. família,5.00,288
1789,2008,PARAÍBA,Cédulas - em polímero,10.00,186
1790,2008,PARAÍBA,Cédulas - 1a. família,10.00,1.056
1791,2008,PARAÍBA,Cédulas - 1a. família,20.00,723
1792,2008,PARAÍBA,Cédulas - 1a. família,50.00,3.837
1793,2008,PARAÍBA,Cédulas - 1a. família,100.00,72
1794,2008,PARANÁ,Cédulas - 1a. família,1.00,11
1795,2008,PARANÁ,Cédulas - 1a. família,2.00,127
1796,2008,PARANÁ,Cédulas - 1a. família,5.00,840
1797,2008,PARANÁ,Cédulas - em polímero,10.00,457
1798,2008,PARANÁ,Cédulas - 1a. família,10.00,6.027
1799,2008,PARANÁ,Cédulas - 1a. família,20.00,1.738
1800,2008,PARANÁ,Cédulas - 1a. família,50.00,24.208
1801,2008,PARANÁ,Cédulas - 1a. família,100.00,2.996
1802,2008,PERNAMBUCO,Cédulas - 1a. família,1.00,3
1803,2008,PERNAMBUCO,Cédulas - 1a. família,2.00,527
1804,2008,PERNAMBUCO,Cédulas - 1a. família,5.00,1.261
1805,2008,PERNAMBUCO,Cédulas - em polímero,10.00,1.247
1806,2008,PERNAMBUCO,Cédulas - 1a. família,10.00,1.269
1807,2008,PERNAMBUCO,Cédulas - 1a. família,20.00,2.224
1808,2008,PERNAMBUCO,Cédulas - 1a. família,50.00,12.712
1809,2008,PERNAMBUCO,Cédulas - 1a. família,100.00,580
1810,2008,PIAUÍ,Cédulas - 1a. família,2.00,10
1811,2008,PIAUÍ,Cédulas - 1a. família,5.00,171
1812,2008,PIAUÍ,Cédulas - em polímero,10.00,36
1813,2008,PIAUÍ,Cédulas - 1a. família,10.00,308
1814,2008,PIAUÍ,Cédulas - 1a. família,20.00,351
1815,2008,PIAUÍ,Cédulas - 1a. família,50.00,2.240
1816,2008,PIAUÍ,Cédulas - 1a. família,100.00,62
1817,2008,RIO DE JANEIRO,Cédulas - 1a. família,1.00,3
1818,2008,RIO DE JANEIRO,Cédulas - 1a. família,2.00,327
1819,2008,RIO DE JANEIRO,Cédulas - 1a. família,5.00,1.049
1820,2008,RIO DE JANEIRO,Cédulas - em polímero,10.00,1.860
1821,2008,RIO DE JANEIRO,Cédulas - 1a. família,10.00,4.980
1822,2008,RIO DE JANEIRO,Cédulas - 1a. família,20.00,2.273
1823,2008,RIO DE JANEIRO,Cédulas - 1a. família,50.00,39.650
1824,2008,RIO DE JANEIRO,Cédulas - 1a. família,100.00,4.023
1825,2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,2.00,15
1826,2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,5.00,131
1827,2008,RIO GRANDE DO NORTE,Cédulas - em polímero,10.00,42
1828,2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,10.00,337
1829,2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,20.00,270
1830,2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,50.00,1.839
1831,2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,100.00,83
1832,2008,RIO GRANDE DO SUL,Cédulas - 1a. família,1.00,5
1833,2008,RIO GRANDE DO SUL,Cédulas - 1a. família,2.00,179
1834,2008,RIO GRANDE DO SUL,Cédulas - 1a. família,5.00,2.002
1835,2008,RIO GRANDE DO SUL,Cédulas - em polímero,10.00,212
1836,2008,RIO GRANDE DO SUL,Cédulas - 1a. família,10.00,5.546
1837,2008,RIO GRANDE DO SUL,Cédulas - 1a. família,20.00,1.513
1838,2008,RIO GRANDE DO SUL,Cédulas - 1a. família,50.00,16.549
1839,2008,RIO GRANDE DO SUL,Cédulas - 1a. família,100.00,1.598
1840,2008,RONDÔNIA,Cédulas - 1a. família,2.00,7
1841,2008,RONDÔNIA,Cédulas - 1a. família,5.00,72
1842,2008,RONDÔNIA,Cédulas - em polímero,10.00,39
1843,2008,RONDÔNIA,Cédulas - 1a. família,10.00,184
1844,2008,RONDÔNIA,Cédulas - 1a. família,20.00,242
1845,2008,RONDÔNIA,Cédulas - 1a. família,50.00,1.479
1846,2008,RONDÔNIA,Cédulas - 1a. família,100.00,30
1847,2008,RORAIMA,Cédulas - 1a. família,2.00,1
1848,2008,RORAIMA,Cédulas - 1a. família,5.00,9
1849,2008,RORAIMA,Cédulas - em polímero,10.00,3
1850,2008,RORAIMA,Cédulas - 1a. família,10.00,11
1851,2008,RORAIMA,Cédulas - 1a. família,20.00,5
1852,2008,RORAIMA,Cédulas - 1a. família,50.00,147
1853,2008,RORAIMA,Cédulas - 1a. família,100.00,14
1854,2008,SANTA CATARINA,Cédulas - 1a. família,1.00,2
1855,2008,SANTA CATARINA,Cédulas - 1a. família,2.00,77
1856,2008,SANTA CATARINA,Cédulas - 1a. família,5.00,500
1857,2008,SANTA CATARINA,Cédulas - em polímero,10.00,122
1858,2008,SANTA CATARINA,Cédulas - 1a. família,10.00,1.124
